value,xtick
46.09,1672
46.08,1673
46.06,1674
46.04,1675
46.02,1676
46.0,1677
45.99,1678
45.97,1679
45.96,1680
45.94,1681
45.93,1682
45.91,1683
45.9,1684
45.88,1685
45.87,1686
45.85,1687
45.84,1688
45.83,1689
45.82,1690
45.81,1691
45.8,1692
45.79,1693
45.77,1694
45.76,1695
45.75,1696
45.74,1697
45.74,1698
45.73,1699
45.72,1700
45.71,1701
45.71,1702
45.7,1703
45.69,1704
45.69,1705
45.69,1706
45.68,1707
45.68,1708
45.68,1709
45.68,1710
45.69,1711
45.7,1712
45.71,1713
45.72,1714
45.74,1715
45.75,1716
45.76,1717
45.77,1718
45.79,1719
45.81,1720
45.83,1721
45.85,1722
45.87,1723
45.89,1724
45.91,1725
45.94,1726
45.97,1727
45.99,1728
46.02,1729
46.05,1730
46.07,1731
46.1,1732
46.13,1733
46.15,1734
46.17,1735
46.2,1736
46.22,1737
46.25,1738
46.27,1739
46.29,1740
46.31,1741
46.32,1742
46.35,1743
46.38,1744
46.41,1745
46.43,1746
46.46,1747
46.48,1748
46.51,1749
46.53,1750
46.55,1751
46.58,1752
46.6,1753
46.62,1754
46.64,1755
46.67,1756
46.69,1757
46.7,1758
46.72,1759
46.73,1760
46.75,1761
46.76,1762
46.78,1763
46.79,1764
46.81,1765
46.82,1766
46.83,1767
46.84,1768
46.85,1769
46.86,1770
46.86,1771
46.86,1772
46.87,1773
46.87,1774
46.87,1775
46.87,1776
46.88,1777
46.88,1778
46.88,1779
46.88,1780
46.88,1781
46.88,1782
46.88,1783
46.88,1784
46.88,1785
46.88,1786
46.87,1787
46.87,1788
46.89,1789
46.91,1790
46.93,1791
46.95,1792
46.97,1793
46.99,1794
47.02,1795
47.02,1796
47.04,1797
47.05,1798
47.07,1799
47.09,1800
47.11,1801
47.13,1802
47.15,1803
47.17,1804
47.19,1805
47.22,1806
47.24,1807
47.26,1808
47.29,1809
47.31,1810
47.34,1811
47.37,1812
47.39,1813
47.41,1814
47.44,1815
47.46,1816
47.48,1817
47.5,1818
47.5,1819
47.49,1820
47.49,1821
47.48,1822
47.48,1823
47.47,1824
47.46,1825
47.46,1826
47.46,1827
47.47,1828
47.47,1829
47.48,1830
47.49,1831
47.5,1832
47.51,1833
47.52,1834
47.53,1835
47.55,1836
47.56,1837
47.57,1838
47.58,1839
47.6,1840
47.61,1841
47.62,1842
47.63,1843
47.64,1844
47.64,1845
47.65,1846
47.66,1847
47.67,1848
47.68,1849
47.68,1850
47.68,1851
47.69,1852
47.69,1853
47.69,1854
47.69,1855
47.69,1856
47.69,1857
47.68,1858
47.68,1859
47.68,1860
47.67,1861
47.67,1862
47.66,1863
47.66,1864
47.65,1865
47.64,1866
47.64,1867
47.63,1868
47.62,1869
47.61,1870
47.6,1871
47.59,1872
47.58,1873
47.57,1874
47.56,1875
47.55,1876
47.54,1877
47.53,1878
47.52,1879
47.51,1880
47.5,1881
47.49,1882
