value,xtick
37.07,1673
37.08,1674
37.09,1675
37.11,1676
37.12,1677
37.14,1678
37.15,1679
37.16,1680
37.17,1681
37.19,1682
37.2,1683
37.22,1684
37.24,1685
37.24,1686
37.23,1687
37.23,1688
37.22,1689
37.22,1690
37.21,1691
37.21,1692
37.21,1693
37.21,1694
37.21,1695
37.22,1696
37.22,1697
37.22,1698
37.22,1699
37.22,1700
37.22,1701
37.22,1702
37.22,1703
37.22,1704
37.22,1705
37.23,1706
37.23,1707
37.23,1708
37.23,1709
37.23,1710
37.23,1711
37.23,1712
37.23,1713
37.23,1714
37.23,1715
37.22,1716
37.22,1717
37.22,1718
37.22,1719
37.22,1720
37.21,1721
37.21,1722
37.21,1723
37.2,1724
37.2,1725
37.2,1726
37.19,1727
37.18,1728
37.18,1729
37.17,1730
37.16,1731
37.16,1732
37.15,1733
37.14,1734
37.13,1735
37.12,1736
37.11,1737
37.1,1738
37.09,1739
37.08,1740
37.08,1741
37.07,1742
37.06,1743
37.05,1744
37.04,1745
37.03,1746
37.02,1747
37.02,1748
37.01,1749
37.0,1750
37.0,1751
36.99,1752
36.98,1753
36.97,1754
36.97,1755
36.97,1756
36.96,1757
36.96,1758
36.95,1759
36.95,1760
36.94,1761
36.94,1762
36.93,1763
36.93,1764
36.92,1765
36.92,1766
36.91,1767
36.91,1768
36.9,1769
36.89,1770
36.88,1771
36.88,1772
36.87,1773
36.86,1774
36.85,1775
36.85,1776
36.84,1777
36.83,1778
36.82,1779
36.81,1780
36.81,1781
36.79,1782
36.79,1783
36.78,1784
36.77,1785
36.76,1786
36.75,1787
36.74,1788
36.73,1789
36.73,1790
36.72,1791
36.71,1792
36.7,1793
36.7,1794
36.69,1795
36.68,1796
36.67,1797
36.66,1798
36.65,1799
36.64,1800
36.64,1801
36.63,1802
36.62,1803
36.62,1804
36.61,1805
36.6,1806
36.59,1807
36.58,1808
36.58,1809
36.57,1810
36.56,1811
36.55,1812
36.54,1813
36.54,1814
36.53,1815
36.52,1816
36.52,1817
36.51,1818
36.5,1819
36.49,1820
36.48,1821
36.47,1822
36.46,1823
36.45,1824
36.44,1825
36.43,1826
36.43,1827
36.42,1828
36.41,1829
36.4,1830
36.39,1831
36.38,1832
36.37,1833
36.37,1834
36.36,1835
36.36,1836
36.36,1837
36.37,1838
36.37,1839
36.38,1840
36.38,1841
36.38,1842
36.38,1843
36.38,1844
36.39,1845
36.39,1846
36.39,1847
36.39,1848
36.38,1849
36.38,1850
36.38,1851
36.37,1852
36.37,1853
36.36,1854
36.36,1855
36.35,1856
36.35,1857
36.34,1858
36.34,1859
36.33,1860
36.32,1861
36.31,1862
36.31,1863
36.3,1864
36.3,1865
36.29,1866
36.29,1867
36.29,1868
36.28,1869
36.28,1870
36.27,1871
36.27,1872
36.26,1873
36.26,1874
36.26,1875
36.25,1876
36.25,1877
36.25,1878
36.25,1879
36.25,1880
36.25,1881
36.24,1882
36.24,1883
36.23,1884
36.23,1885
36.23,1886
36.22,1887
36.22,1888
36.21,1889
36.2,1890
36.2,1891
36.19,1892
36.18,1893
36.17,1894
